key	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18	y19	y20	y21	y22	y23	y24	y25	y26	y27	y28	y29	y30	y31	y32	y33	y34	y35	y36	y37	y38	y39	y40	y41	y42	y43	y44	y45	y46	y47	y48	y49	y50	y51	y52	y53
181	0.822281	0.169177	0.916704	0.955842	0.977849	0.449974	0.255520	0.003671	0.895093	0.161331	0.500551	0.926609	0.830011	0.540953	0.946907	0.226674	0.974747	0.467627	0.493060	0.254291	0.479748	0.486212	0.572788	0.473430	0.785046	0.028070	0.804159	0.822316	0.863996	0.885694	0.968194	0.967577	0.672437	0.636214	0.776030	0.817538	0.663347	0.056301	0.653369	0.896466	0.616191	0.656164	0.141552	0.484733	0.295738	0.783099	0.249505	0.253815	0.185520	0.935332	0.100799	0.269994	0.831910	0.077722	0.182644	0.825698	0.641910	0.735918	0.038166	0.965390	0.921415	0.178823	0.002383	0.460755	0.116671	0.336523	0.532862	0.446580	0.480581	0.087897	0.694925	0.405738	0.271178	0.941458	0.172627	0.833765	0.318244	0.300606	0.686620	0.161423	0.197687	0.895090	0.752044	0.486491	0.464016	0.090950	0.044874	0.796102	0.974442	0.196873	0.124263	0.418602	0.791739	0.027403	0.375628	0.707488	0.280544	0.860028	0.670736	0.972803	0.818280	0.544503	0.282694	0.978178	0.029446	0.633154
182	0.765400	0.310110	0.344229	0.258377	0.647084	0.185731	0.145678	0.041540	0.425356	0.764655	0.021128	0.976784	0.210580	0.298353	0.883382	0.578779	0.948395	0.104992	0.093560	0.491096	0.707285	0.119276	0.951727	0.148212	0.965835	0.001704	0.299061	0.859259	0.796353	0.457702	0.054161	0.057361	0.167777	0.874303	0.308559	0.447235	0.228768	0.164070	0.945375	0.945379	0.795117	0.265352	0.260141	0.962654	0.155676	0.383409	0.783012	0.079792	0.237209	0.239082	0.912771	0.801368	0.679301	0.220717	0.849846	0.129387	0.431314	0.296585	0.155477	0.411629	0.798684	0.450041	0.627891	0.697113	0.120840	0.778262	0.301916	0.629068	0.885871	0.558230	0.815835	0.214243	0.418080	0.211496	0.117864	0.274507	0.837392	0.901912	0.905882	0.125425	0.036985	0.205654	0.873311	0.614367	0.923076	0.317238	0.039385	0.318531	0.569165	0.952610	0.506750	0.496986	0.131359	0.118070	0.018845	0.260400	0.502874	0.770566	0.765387	0.929738	0.111954	0.851615	0.645098	0.477250	0.284146	0.618052
183	0.257435	0.354100	0.896943	0.296078	0.905655	0.217548	0.697807	0.389033	0.991857	0.402565	0.800535	0.455926	0.820543	0.818289	0.178844	0.464373	0.793716	0.507853	0.666526	0.953139	0.720140	0.045311	0.964378	0.569538	0.107623	0.777795	0.116543	0.793218	0.075793	0.647937	0.525128	0.918025	0.349428	0.830843	0.221835	0.486498	0.375975	0.288833	0.738179	0.495694	0.323473	0.257043	0.987007	0.077474	0.428149	0.938414	0.910981	0.177551	0.241131	0.586420	0.948150	0.795049	0.656608	0.008911	0.864752	0.240962	0.787150	0.035548	0.112328	0.438152	0.306651	0.471617	0.776473	0.912314	0.466466	0.321330	0.969050	0.455962	0.725821	0.445384	0.464592	0.533171	0.610720	0.472954	0.921022	0.819001	0.493654	0.305325	0.781681	0.933977	0.289654	0.544076	0.277611	0.741656	0.634167	0.938997	0.480863	0.984129	0.933282	0.101207	0.677807	0.789334	0.962144	0.527604	0.988994	0.376983	0.370774	0.580835	0.735724	0.835032	0.530771	0.081406	0.363706	0.468981	0.872048	0.918972
184	0.272204	0.096386	0.739962	0.023987	0.642558	0.937713	0.652394	0.392434	0.313590	0.755218	0.174401	0.608909	0.534123	0.600678	0.728660	0.266541	0.616740	0.536780	0.553632	0.811792	0.645274	0.136158	0.318336	0.342167	0.347557	0.514622	0.699709	0.205655	0.118463	0.192910	0.935778	0.989006	0.537585	0.367717	0.800250	0.107450	0.436740	0.277907	0.298168	0.786808	0.092823	0.888242	0.790976	0.863538	0.377502	0.015847	0.080506	0.146607	0.396076	0.483883	0.168031	0.717807	0.445765	0.031645	0.798500	0.161093	0.508012	0.391433	0.964484	0.478631	0.499362	0.040421	0.935916	0.620516	0.341067	0.436335	0.636588	0.246755	0.215887	0.883189	0.583733	0.011351	0.376737	0.123972	0.043708	0.965849	0.687945	0.787006	0.974297	0.827148	0.172016	0.441535	0.287028	0.710264	0.355840	0.726529	0.887074	0.800797	0.923073	0.574291	0.656206	0.044264	0.919284	0.201538	0.517495	0.387266	0.495390	0.563714	0.414551	0.401544	0.824948	0.786613	0.406606	0.786281	0.851794	0.473063
185	0.651307	0.504184	0.409422	0.819301	0.592501	0.238136	0.556152	0.543504	0.206847	0.554260	0.482863	0.700506	0.975446	0.495639	0.533489	0.857733	0.267617	0.974111	0.307396	0.494677	0.315512	0.630835	0.399932	0.395152	0.786917	0.735622	0.327053	0.233082	0.663992	0.546926	0.227748	0.672010	0.835849	0.645648	0.802064	0.336386	0.622068	0.220023	0.496656	0.737590	0.441743	0.693427	0.320872	0.360361	0.019417	0.533486	0.943462	0.423908	0.342557	0.079683	0.302130	0.610685	0.065056	0.364054	0.449767	0.596799	0.426595	0.737134	0.294936	0.544766	0.720211	0.221455	0.234765	0.740182	0.791428	0.185295	0.994705	0.757086	0.004802	0.042243	0.040788	0.978961	0.069258	0.257139	0.690869	0.092139	0.329226	0.859299	0.623567	0.434804	0.921984	0.291131	0.510376	0.892301	0.602824	0.652348	0.857837	0.962159	0.045529	0.229061	0.991231	0.404483	0.860937	0.079069	0.939204	0.255647	0.021410	0.324161	0.897654	0.441114	0.235344	0.516809	0.090266	0.262264	0.459314	0.106964
186	0.167848	0.109743	0.021191	0.678861	0.396707	0.566087	0.843190	0.037221	0.928540	0.656338	0.929086	0.755152	0.303802	0.049776	0.199946	0.838804	0.698246	0.707395	0.898644	0.228109	0.002595	0.570372	0.278448	0.207733	0.776716	0.756329	0.028320	0.509238	0.659217	0.504732	0.745726	0.881508	0.027811	0.950630	0.424965	0.980485	0.808195	0.305768	0.493803	0.010425	0.435001	0.810156	0.165171	0.061804	0.372826	0.988144	0.659844	0.909213	0.155644	0.612302	0.779313	0.275101	0.738566	0.958378	0.987306	0.547798	0.256281	0.741258	0.570318	0.986980	0.861675	0.372588	0.060565	0.774852	0.892325	0.553008	0.790993	0.625150	0.050939	0.925717	0.805509	0.619343	0.133058	0.206520	0.846068	0.671989	0.939138	0.842862	0.649773	0.468667	0.673946	0.348207	0.523457	0.034433	0.279573	0.358331	0.397566	0.197714	0.598211	0.235284	0.212605	0.477694	0.108928	0.173414	0.843264	0.598137	0.121721	0.612333	0.501153	0.587541	0.717002	0.242561	0.607691	0.359612	0.168519	0.571143
187	0.818386	0.649690	0.933484	0.808488	0.526845	0.897726	0.703146	0.634996	0.750270	0.459140	0.715112	0.583184	0.352211	0.612518	0.904016	0.729026	0.846585	0.703784	0.132893	0.517469	0.307249	0.442904	0.834401	0.087017	0.927410	0.094326	0.088438	0.515297	0.619581	0.206924	0.586412	0.368080	0.612706	0.053801	0.089195	0.727272	0.685410	0.611148	0.983206	0.159027	0.874013	0.925086	0.961788	0.645391	0.676035	0.614842	0.496530	0.139705	0.136057	0.027042	0.813543	0.708609	0.898531	0.417646	0.946097	0.109318	0.485295	0.801417	0.117623	0.369190	0.892933	0.456818	0.818190	0.704078	0.991995	0.088151	0.295429	0.439342	0.938934	0.501155	0.337639	0.058624	0.647531	0.369679	0.077255	0.062021	0.011628	0.701691	0.921987	0.519749	0.395802	0.735308	0.759454	0.468606	0.163488	0.910400	0.680799	0.592226	0.656424	0.593069	0.370442	0.986793	0.117286	0.970944	0.308217	0.654255	0.818292	0.164124	0.390415	0.470704	0.692483	0.421407	0.825651	0.796995	0.792479	0.234208
188	0.893145	0.535593	0.039292	0.607122	0.261127	0.828962	0.614025	0.260710	0.288003	0.568794	0.660340	0.881454	0.264744	0.614959	0.632296	0.524130	0.297377	0.636459	0.024330	0.011136	0.977846	0.465310	0.991129	0.695163	0.246439	0.211680	0.265295	0.383619	0.472158	0.217362	0.828230	0.021374	0.768727	0.819393	0.186758	0.334418	0.196696	0.312838	0.950342	0.191999	0.203278	0.749621	0.060845	0.725839	0.500890	0.929670	0.639458	0.596380	0.672350	0.507422	0.236621	0.998182	0.074693	0.789568	0.650366	0.638449	0.727691	0.608466	0.452077	0.490333	0.950460	0.639591	0.655578	0.666189	0.847790	0.256227	0.599138	0.442427	0.137795	0.889940	0.911003	0.831279	0.127726	0.866687	0.304379	0.458575	0.726904	0.590303	0.306943	0.573052	0.470600	0.470109	0.070973	0.599791	0.042768	0.125992	0.646102	0.340785	0.183610	0.378415	0.494445	0.066918	0.644260	0.729542	0.682696	0.837570	0.348780	0.841107	0.880736	0.687421	0.750799	0.441405	0.958156	0.355961	0.904779	0.847106
189	0.601605	0.897526	0.179610	0.928555	0.983657	0.784123	0.285511	0.103121	0.319024	0.286809	0.774490	0.824859	0.749521	0.102184	0.694129	0.985191	0.682016	0.016651	0.957432	0.058329	0.056836	0.777218	0.983430	0.110702	0.301233	0.316607	0.203886	0.650297	0.475138	0.555711	0.407410	0.036678	0.782365	0.570566	0.662871	0.155837	0.837500	0.275079	0.181499	0.202856	0.254815	0.554184	0.039688	0.558387	0.031979	0.963316	0.291030	0.665992	0.037844	0.830939	0.729817	0.924004	0.290339	0.053880	0.142001	0.214290	0.999189	0.605424	0.089222	0.784070	0.920774	0.268361	0.062309	0.683399	0.909610	0.034644	0.670620	0.773952	0.338247	0.943736	0.424901	0.713669	0.066586	0.501333	0.489132	0.912932	0.309252	0.290503	0.064888	0.190827	0.659690	0.682395	0.229864	0.394426	0.130073	0.763651	0.009606	0.847976	0.204029	0.161905	0.210488	0.272262	0.295614	0.533440	0.780819	0.705214	0.664940	0.774215	0.775594	0.489926	0.713098	0.704423	0.651656	0.747970	0.774413	0.284922
190	0.536556	0.946977	0.930878	0.947610	0.446105	0.124645	0.225116	0.892161	0.466812	0.292895	0.489937	0.555843	0.614491	0.474194	0.265413	0.196905	0.174847	0.242555	0.543410	0.047541	0.012480	0.445819	0.317169	0.260015	0.610845	0.658846	0.902880	0.103993	0.942968	0.454534	0.230721	0.740596	0.433467	0.699503	0.981860	0.666508	0.372542	0.966259	0.916331	0.497756	0.965724	0.810900	0.711627	0.623846	0.620809	0.566394	0.439999	0.332405	0.104416	0.669215	0.547430	0.911321	0.905364	0.064734	0.185208	0.830488	0.563124	0.498923	0.446903	0.945011	0.708088	0.272237	0.391693	0.512192	0.305157	0.594444	0.261705	0.652933	0.031616	0.553774	0.892722	0.416074	0.662427	0.272619	0.788755	0.634905	0.998687	0.803034	0.407923	0.807601	0.762894	0.508174	0.068719	0.687021	0.308801	0.711296	0.474688	0.516454	0.321477	0.991698	0.407491	0.839529	0.450272	0.654670	0.509676	0.551349	0.825909	0.071038	0.693934	0.703684	0.639649	0.900850	0.459369	0.794912	0.760401	0.987312
191	0.519526	0.338473	0.508077	0.471708	0.029179	0.155192	0.107306	0.904627	0.555348	0.090840	0.952239	0.907703	0.096068	0.001443	0.813437	0.395095	0.328615	0.644309	0.429268	0.985244	0.739752	0.411023	0.855657	0.854935	0.758849	0.475260	0.282955	0.088882	0.303005	0.765462	0.619554	0.638240	0.580254	0.664799	0.626172	0.364420	0.765130	0.042540	0.249986	0.191027	0.760936	0.175684	0.037660	0.889715	0.328130	0.093261	0.576157	0.176186	0.435014	0.964246	0.355557	0.386293	0.308206	0.966193	0.286583	0.377716	0.813190	0.332389	0.292997	0.980218	0.410236	0.171812	0.792834	0.008541	0.381279	0.666288	0.322348	0.300350	0.085703	0.112855	0.949802	0.765044	0.472884	0.417505	0.916181	0.655478	0.258522	0.443774	0.324059	0.855335	0.008881	0.759964	0.688994	0.607444	0.823054	0.345211	0.909118	0.646738	0.788214	0.169871	0.544891	0.576694	0.277980	0.794420	0.069177	0.104662	0.721700	0.112446	0.263933	0.472002	0.303731	0.479274	0.420025	0.746968	0.907681	0.422214
192	0.689709	0.345138	0.480028	0.775160	0.614762	0.092690	0.638243	0.105869	0.824670	0.468307	0.722438	0.454574	0.639242	0.490439	0.915293	0.293169	0.558942	0.421320	0.184529	0.963648	0.479825	0.963564	0.301407	0.822855	0.316133	0.153986	0.649296	0.627110	0.955057	0.169275	0.310512	0.357549	0.915062	0.375883	0.883385	0.075823	0.951358	0.715292	0.621207	0.213914	0.864696	0.345437	0.558529	0.226964	0.278000	0.717329	0.929742	0.592921	0.954891	0.591346	0.888171	0.830006	0.718878	0.463918	0.219083	0.640097	0.948186	0.459056	0.697413	0.962957	0.239573	0.009803	0.857898	0.832796	0.537476	0.701678	0.321511	0.586817	0.779733	0.084393	0.275733	0.641245	0.144147	0.974305	0.524665	0.377132	0.167244	0.575016	0.334475	0.763681	0.412459	0.620707	0.476351	0.811957	0.599719	0.264278	0.652648	0.006274	0.502877	0.089704	0.971045	0.907183	0.770736	0.941240	0.003343	0.132658	0.418484	0.447640	0.248920	0.567038	0.253113	0.966278	0.443041	0.509142	0.836016	0.199856
193	0.315599	0.307273	0.439039	0.507781	0.426625	0.788610	0.488120	0.683447	0.668175	0.998395	0.607440	0.918406	0.952285	0.452811	0.602228	0.142024	0.794609	0.502232	0.399770	0.488881	0.101739	0.088614	0.271713	0.951230	0.067452	0.410725	0.087183	0.258402	0.077699	0.942402	0.620706	0.987023	0.717673	0.235244	0.376353	0.136944	0.740088	0.833866	0.896260	0.754698	0.723015	0.423331	0.358859	0.877865	0.233887	0.977997	0.811770	0.255199	0.228228	0.158075	0.539384	0.466873	0.081877	0.222997	0.942176	0.628228	0.853004	0.819139	0.662524	0.205050	0.813340	0.129264	0.455794	0.104809	0.272159	0.625179	0.444386	0.325284	0.666300	0.337145	0.340970	0.637042	0.667468	0.115024	0.102626	0.105914	0.114193	0.967842	0.509557	0.810168	0.107560	0.671666	0.482864	0.306337	0.959693	0.440244	0.313035	0.101895	0.049110	0.858435	0.944013	0.045262	0.954182	0.693450	0.895185	0.353929	0.976420	0.719512	0.644918	0.455562	0.971461	0.543348	0.368357	0.050066	0.504367	0.266326
194	0.037398	0.157786	0.117538	0.219909	0.433091	0.288788	0.373745	0.742590	0.535243	0.328249	0.262111	0.416872	0.480585	0.142802	0.421013	0.291309	0.535378	0.858117	0.398289	0.517957	0.965749	0.380632	0.893606	0.364568	0.310004	0.278125	0.663429	0.167678	0.273589	0.238547	0.097949	0.919197	0.271251	0.682861	0.131158	0.084883	0.243023	0.022638	0.093538	0.301603	0.083507	0.787553	0.031837	0.827845	0.539005	0.454470	0.455594	0.680008	0.284023	0.041166	0.570222	0.783562	0.902637	0.939215	0.026236	0.149763	0.934050	0.015031	0.985616	0.365725	0.927082	0.180219	0.030052	0.999397	0.778953	0.857056	0.929424	0.620933	0.127401	0.966396	0.767041	0.634044	0.640517	0.281401	0.632434	0.293700	0.257688	0.450091	0.778262	0.803391	0.802971	0.200006	0.417039	0.209443	0.328471	0.309857	0.974662	0.238701	0.592960	0.928522	0.977009	0.211332	0.746170	0.717799	0.782903	0.674471	0.715826	0.553831	0.108178	0.021952	0.481314	0.532807	0.280707	0.769786	0.465651	0.876244
195	0.386751	0.807837	0.141355	0.864255	0.354154	0.694468	0.255255	0.977443	0.340922	0.052899	0.960725	0.582629	0.486435	0.318757	0.857926	0.511543	0.730012	0.522819	0.604723	0.396016	0.044622	0.998164	0.441259	0.546621	0.867644	0.766634	0.739012	0.685902	0.997813	0.646737	0.550378	0.191753	0.843364	0.938756	0.245855	0.220804	0.319851	0.106177	0.192304	0.784558	0.363393	0.671836	0.069662	0.193718	0.959043	0.952142	0.563820	0.438179	0.216868	0.137073	0.913818	0.465717	0.069254	0.744956	0.914067	0.755904	0.256128	0.832346	0.008853	0.295550	0.591883	0.902169	0.937663	0.414074	0.129537	0.900434	0.962658	0.170689	0.794513	0.728865	0.412369	0.988857	0.083387	0.507921	0.616821	0.622509	0.051557	0.112527	0.131949	0.150435	0.717435	0.353786	0.295143	0.812947	0.324240	0.834151	0.622429	0.726114	0.647947	0.038933	0.589682	0.780857	0.130047	0.257238	0.526107	0.198918	0.132158	0.997161	0.171572	0.207398	0.152576	0.040097	0.896010	0.184162	0.491747	0.755448
196	0.294970	0.538895	0.948542	0.658408	0.199544	0.709710	0.750234	0.534820	0.409625	0.756556	0.598061	0.906144	0.976302	0.441525	0.553033	0.045992	0.409962	0.611372	0.616129	0.855047	0.003457	0.033974	0.089650	0.366850	0.981043	0.960143	0.561627	0.152388	0.373820	0.903564	0.445324	0.911816	0.395365	0.782610	0.056349	0.277639	0.022101	0.473953	0.546947	0.443272	0.642434	0.210350	0.453068	0.941035	0.340171	0.542668	0.162249	0.072776	0.469403	0.543434	0.848155	0.418349	0.555091	0.014603	0.617715	0.434555	0.870560	0.539468	0.288234	0.447703	0.900679	0.539434	0.304816	0.887516	0.189211	0.249303	0.756057	0.846888	0.961880	0.276654	0.275574	0.189036	0.717859	0.395473	0.308196	0.479870	0.103282	0.901919	0.006894	0.449632	0.244613	0.275761	0.268751	0.385730	0.543335	0.095537	0.370401	0.994117	0.616468	0.336385	0.226173	0.799321	0.442413	0.636986	0.921453	0.991427	0.251533	0.779194	0.005019	0.440237	0.706300	0.526835	0.101071	0.394943	0.184799	0.720034
197	0.734995	0.732527	0.144011	0.912241	0.932967	0.159203	0.466494	0.022294	0.152027	0.106342	0.802369	0.767440	0.682562	0.924888	0.324174	0.055505	0.976802	0.059342	0.469380	0.520463	0.838852	0.722430	0.785093	0.791495	0.409327	0.198798	0.047074	0.539085	0.397082	0.299434	0.848495	0.347270	0.968778	0.439885	0.325977	0.253525	0.334101	0.422545	0.440131	0.849596	0.303730	0.033801	0.107538	0.081208	0.310553	0.877216	0.146130	0.688739	0.440065	0.204675	0.203124	0.205816	0.600985	0.719481	0.053144	0.377387	0.146089	0.344056	0.092237	0.781307	0.088430	0.327323	0.975815	0.757348	0.447467	0.632650	0.175897	0.795953	0.481433	0.896545	0.614226	0.647810	0.878345	0.824596	0.198941	0.845607	0.040411	0.078127	0.829438	0.576677	0.712110	0.311749	0.979970	0.125497	0.131406	0.125637	0.048693	0.695308	0.249124	0.129584	0.202624	0.118190	0.088540	0.603106	0.174683	0.535671	0.916358	0.371615	0.029626	0.261207	0.139832	0.109219	0.192086	0.140768	0.532426	0.240131
198	0.660874	0.211801	0.488027	0.287867	0.228686	0.226849	0.353290	0.079201	0.415426	0.529046	0.524174	0.823814	0.575400	0.760881	0.779291	0.717483	0.761619	0.556355	0.816371	0.647070	0.552367	0.358449	0.318134	0.145960	0.003881	0.591042	0.233363	0.179369	0.359226	0.988207	0.796800	0.276598	0.115481	0.008281	0.185147	0.241809	0.512340	0.318975	0.258688	0.651533	0.591739	0.011303	0.882241	0.548543	0.230530	0.245622	0.856785	0.246517	0.375500	0.442699	0.767551	0.810540	0.386196	0.168612	0.439406	0.902800	0.569167	0.927372	0.480632	0.386289	0.022684	0.670609	0.077635	0.422269	0.505996	0.492368	0.433103	0.113518	0.982433	0.913533	0.529470	0.034618	0.869876	0.703772	0.505186	0.993317	0.514762	0.822972	0.192980	0.070748	0.207883	0.742934	0.298182	0.260328	0.693865	0.785194	0.254500	0.721480	0.098015	0.629109	0.084642	0.016235	0.351799	0.004109	0.668044	0.257271	0.126349	0.386055	0.032920	0.403206	0.361493	0.844279	0.581879	0.116499	0.350559	0.988064
199	0.623815	0.931621	0.580105	0.377414	0.422593	0.901314	0.635866	0.809028	0.132720	0.502783	0.374407	0.406570	0.756403	0.364754	0.424712	0.418686	0.010848	0.160702	0.871035	0.839778	0.976849	0.085301	0.695394	0.430396	0.763886	0.671182	0.873285	0.742196	0.861752	0.130647	0.815876	0.261838	0.689827	0.035780	0.767561	0.453184	0.726213	0.495409	0.488513	0.747710	0.405608	0.077168	0.812627	0.226439	0.806330	0.620145	0.496417	0.140033	0.542804	0.735762	0.244590	0.359179	0.224958	0.331504	0.807402	0.676132	0.206538	0.731099	0.136105	0.017250	0.014501	0.762810	0.739497	0.703213	0.845263	0.704949	0.931818	0.567995	0.541835	0.647836	0.147303	0.930353	0.016880	0.378811	0.779679	0.595524	0.893270	0.958689	0.844063	0.827058	0.195020	0.073310	0.260684	0.826567	0.540535	0.626304	0.904380	0.781705	0.023857	0.306597	0.277506	0.687000	0.479773	0.032250	0.728167	0.115021	0.978966	0.037128	0.548615	0.142158	0.671076	0.084697	0.831818	0.629159	0.745153	0.594997
200	0.771079	0.433670	0.002263	0.951408	0.341608	0.347696	0.534697	0.114648	0.289486	0.158391	0.971519	0.641749	0.159586	0.145614	0.534818	0.546028	0.786551	0.844783	0.217252	0.442846	0.278124	0.331953	0.014322	0.844301	0.496049	0.846398	0.634489	0.271586	0.476444	0.907270	0.553017	0.837840	0.563001	0.348608	0.650151	0.740266	0.718107	0.333893	0.048937	0.779320	0.581026	0.084498	0.343357	0.495737	0.799601	0.194125	0.836637	0.478098	0.483884	0.280640	0.894730	0.270539	0.164346	0.304933	0.665843	0.838400	0.207329	0.572108	0.231316	0.059488	0.049464	0.105144	0.075813	0.919918	0.690549	0.732643	0.686326	0.608483	0.410055	0.004439	0.072813	0.629383	0.081512	0.435306	0.476177	0.683481	0.452809	0.051736	0.313240	0.280637	0.095977	0.940475	0.040966	0.183105	0.692984	0.923155	0.779403	0.480528	0.859675	0.779088	0.548055	0.031227	0.296022	0.262570	0.974261	0.385485	0.190151	0.139378	0.200591	0.882429	0.794423	0.452795	0.370508	0.823127	0.297652	0.366244
201	0.875164	0.206943	0.923753	0.041784	0.779102	0.349704	0.042374	0.848867	0.701210	0.130597	0.600772	0.547572	0.456756	0.621180	0.260134	0.667711	0.423407	0.900430	0.502021	0.239443	0.373893	0.378293	0.264435	0.427869	0.009756	0.418664	0.004559	0.038902	0.279301	0.975911	0.942560	0.572581	0.318909	0.223599	0.429185	0.194318	0.340536	0.956871	0.851369	0.455747	0.043555	0.975488	0.625289	0.442123	0.535286	0.324652	0.640814	0.512188	0.981424	0.645515	0.347846	0.261451	0.607492	0.655349	0.113156	0.231086	0.512170	0.665202	0.389004	0.989752	0.659886	0.266138	0.025160	0.930455	0.852438	0.676010	0.368733	0.414668	0.042629	0.330782	0.936801	0.604080	0.618399	0.917009	0.073616	0.487182	0.628047	0.617388	0.171207	0.853350	0.023769	0.656286	0.445210	0.602714	0.321935	0.989675	0.052056	0.045359	0.396952	0.135926	0.121233	0.964113	0.135907	0.542921	0.858101	0.763528	0.982609	0.023948	0.050131	0.807130	0.036177	0.626914	0.753016	0.187944	0.511598	0.743700
202	0.604162	0.388359	0.649291	0.467389	0.835049	0.569846	0.467608	0.390378	0.316029	0.928243	0.859325	0.963884	0.166284	0.788599	0.123767	0.026904	0.895698	0.618962	0.177766	0.375654	0.940271	0.764996	0.778938	0.056949	0.351916	0.858174	0.345411	0.810564	0.523786	0.885445	0.767751	0.690513	0.517878	0.435503	0.827621	0.040803	0.048539	0.262802	0.839050	0.738578	0.618893	0.123880	0.431806	0.629541	0.655196	0.994063	0.776387	0.835403	0.059924	0.190787	0.783167	0.686860	0.684536	0.765955	0.773126	0.157476	0.855956	0.916423	0.863194	0.581541	0.288556	0.097428	0.222463	0.651574	0.863118	0.160024	0.855506	0.535767	0.867610	0.343454	0.346364	0.665264	0.562240	0.461164	0.492379	0.926001	0.884708	0.782285	0.537027	0.043138	0.059931	0.119342	0.538498	0.958514	0.073451	0.786473	0.697311	0.814134	0.459992	0.714843	0.419447	0.589132	0.212365	0.302185	0.673161	0.232151	0.369151	0.420049	0.276132	0.342735	0.278024	0.028160	0.917643	0.677710	0.303899	0.964429
